Manufacturer Name,Part number,Part Description,Distributor,SKU,Stock Quantity,MOQ- Minimum Order Quantity,Packaging,Currency,Price 1,Price 10,Price 25,Price 50,Price 100,Price 200,Price 250,Price 500,Price 1000,Price 2000,Price 3000,Price 4000,Price 5000,Price 10000,Price 50000,Price 100000
Skyworks Solutions,863-1282-1-ND,,Digi-Key,863-1282-1-ND,11789,1,Cut Tape,USD,0.55000,,,,0.43420,,,,,,,,,,,
Skyworks Solutions,863-1282-6-ND,,Digi-Key,863-1282-6-ND,11789,1,Custom Reel,USD,0.55000,,,,0.43420,,,,,,,,,,,
Skyworks Solutions,863-1282-2-ND,,Digi-Key,863-1282-2-ND,9000,3000,Tape & Reel,USD,,,,,,,,,,,0.41750,,,,,
Skyworks Solutions,873-SMV1233-079LF,,Mouser,873-SMV1233-079LF,8113,,,USD,0.54000,,,0.49100,0.41500,,,,,,,,,,,
Skyworks Solutions,SMV1233-079LF,,Component Distributors Inc.,SMV1233-079LF,135,1,Tape & Reel,USD,0.54500,,,,0.41500,,,,,,,,,,,
Skyworks Solutions,SMV1233-079LF,,Richardson RFPD,SMV1233-079LF,0,9000,,USD,,,,,,,,,,,0.38000,,,0.37000,,
Skyworks Solutions,SMV1233-079LF,,Freelance Electronics,SMV1233-079LF,0,,,USD,0.18000,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1233-079LF,,Angenic,SMV1233-079LF,349,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1228-001LF,,Component Distributors Inc.,SMV1228-001LF,0,1,Tape & Reel,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1231-079LF,,Verical,SMV1231-079LF,242,,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,873-SMV1231-079LF,,Mouser,873-SMV1231-079LF,4747,,,USD,0.54000,,,0.49100,0.41500,,,,,,,,,,,
Skyworks Solutions,SMV1231-079LF-B,,Richardson RFPD,SMV1231-079LF-B,242,9000,,USD,0.55000,,,,0.42000,,,,,,,,,,,
Skyworks Solutions,SMV1231-079LF,,Component Distributors Inc.,SMV1231-079LF,100,1,Tape & Reel,USD,0.54500,,,,0.41500,,,,,,,,,,,
Skyworks Solutions,SMV1231-079LF,,Avnet Express Asia,SMV1231-079LF,0,12000,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,SKYW-0001260,,Chip One Stop,SKYW-0001260,242,3000,,USD,,,,,,,,,,,0.48100,,,,,
Skyworks Solutions,SMV1234-001,,Component Distributors Inc.,SMV1234-001,0,1,Tape & Reel,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1234-001,,Bristol Electronics,SMV1234-001,10555,,,USD,0.23400,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1234-001,,Quest,SMV1234-001,8444,,,USD,1.20000,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1233-011LF,,Verical,SMV1233-011LF,3000,,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,863-1130-2-ND,,Digi-Key,863-1130-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,0.32000,,,,,
Skyworks Solutions,SMV1233-011LF,,Component Distributors Inc.,SMV1233-011LF,3875,1,Tape & Reel,USD,0.60000,,,,0.40000,,,,,,,,,,,
Skyworks Solutions,873-SMV1233-011LF,,Mouser,873-SMV1233-011LF,2061,,,USD,0.65000,,,0.60000,0.40000,,,,,,,,,,,
Skyworks Solutions,863-1130-1-ND,,Digi-Key,863-1130-1-ND,470,1,Cut Tape,USD,0.60000,,,,0.40000,,,0.39000,0.34000,,,,,,,
Skyworks Solutions,863-1130-6-ND,,Digi-Key,863-1130-6-ND,0,1,Custom Reel,USD,0.60000,,,,0.40000,,,0.39000,0.34000,,,,,,,
Skyworks Solutions,SKYW-0000232,,Chip One Stop,SKYW-0000232,3000,3000,,USD,,,,,,,,,,,0.40700,,,,,
Skyworks Solutions,SMV1233-011,,Quest,SMV1233-011,4068,,,USD,1.80000,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1232-011LF,,Verical,SMV1232-011LF,9000,,,USD,,,,,,,,,,,0.50000,,,,,
Skyworks Solutions,1287-SMV1232-011LF-CHP,,Chip Outpost,1287-SMV1232-011LF-CHP,60000,3000,Tape & Reel,USD,,,,,,,,,,,0.27000,,,,,
Skyworks Solutions,SMV1232-011LF,,Component Distributors Inc.,SMV1232-011LF,100,1,Tape & Reel,USD,0.77100,,,,0.61900,,,,,,,,,,,
Skyworks Solutions,SKYW-0001069,,Chip One Stop,SKYW-0001069,9000,3000,,USD,,,,,,,,,,,0.48900,,,,,
Skyworks Solutions,SMV1231-011LF,,Component Distributors Inc.,SMV1231-011LF,750,1,Tape & Reel,USD,0.77100,,,,0.61900,,,,,,,,,,,
Skyworks Solutions,1287-SMV1231-011LF-CHP,,Chip Outpost,1287-SMV1231-011LF-CHP,54000,3000,Tape & Reel,USD,,,,,,,,,,,0.27000,,,,,
Skyworks Solutions,SMV1231-011LF,,Freelance Electronics,SMV1231-011LF,39000,,,USD,0.65000,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1232-079LF,,Verical,SMV1232-079LF,4883,,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,863-1129-1-ND,,Digi-Key,863-1129-1-ND,7010,1,Cut Tape,USD,0.55000,,,,0.43420,,,,,,,,,,,
Skyworks Solutions,863-1129-6-ND,,Digi-Key,863-1129-6-ND,7010,1,Custom Reel,USD,0.55000,,,,0.43420,,,,,,,,,,,
Skyworks Solutions,863-1129-2-ND,,Digi-Key,863-1129-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,0.41750,,,,,
Skyworks Solutions,SMV1232-079LF,,Component Distributors Inc.,SMV1232-079LF,4550,1,Tape & Reel,USD,0.54500,,,,0.41500,,,,,,,,,,,
Skyworks Solutions,873-SMV1232-079LF,,Mouser,873-SMV1232-079LF,775,,,USD,0.54000,,,0.49100,0.41500,,,,,,,,,,,
Skyworks Solutions,SMV1232-079LF,,Richardson RFPD,SMV1232-079LF,0,9000,,USD,,,,,,,,,,,0.38000,,,0.37000,,
Skyworks Solutions,SKYW-0000516,,Chip One Stop,SKYW-0000516,4883,40,,USD,,,,1.12000,1.08000,,,0.90300,0.78600,0.77900,,,,,,
Skyworks Solutions,1753780RL,,element14 APAC,1753780RL,0,1,Cut Tape,SGD,1.16000,,,,0.93000,,,0.85500,0.75000,,,,,,,
Skyworks Solutions,1753780RL,,Farnell,1753780RL,0,1,,GBP,0.58000,0.55000,,,0.52000,,0.46000,0.42000,,,,,,,,
Skyworks Solutions,SMV1232-074LF,,Component Distributors Inc.,SMV1232-074LF,100,1,Tape & Reel,USD,0.93000,,,,0.77000,,,,,,,,,,,
Skyworks Solutions,SMV1232-074LF,,Richardson RFPD,SMV1232-074LF,0,9000,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1233-001LF,,Component Distributors Inc.,SMV1233-001LF,100,1,Tape & Reel,USD,0.54500,,,,0.41500,,,,,,,,,,,
Skyworks Solutions,SMV1233-001LF,,Richardson RFPD,SMV1233-001LF,0,9000,,USD,,,,,,,,,,,0.38000,,,0.37000,,
Skyworks Solutions,SMV1233-001LF,,Freedom EMG,SMV1233-001LF,3005,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1235-001LF-ND,,Digi-Key,SMV1235-001LF-ND,0,12000,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1235-001LF,,Component Distributors Inc.,SMV1235-001LF,100,1,Tape & Reel,USD,0.77100,,,,0.61900,,,,,,,,,,,
Skyworks Solutions,SMV1235-001LF,,Freelance Electronics,SMV1235-001LF,0,,,USD,0.35000,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1235-000,,Component Distributors Inc.,SMV1235-000,0,100,Waffle,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1234-073LF,,Component Distributors Inc.,SMV1234-073LF,100,1,Tape & Reel,USD,0.93000,,,,0.77000,,,,,,,,,,,
Skyworks Solutions,SMV1234-073LF-B,,Richardson RFPD,SMV1234-073LF-B,0,9000,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1235-074LF,,Verical,SMV1235-074LF,141,,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1235-074LF,,Component Distributors Inc.,SMV1235-074LF,5000,1,Tape & Reel,USD,0.93000,,,,0.77000,,,,,,,,,,,
Skyworks Solutions,SMV1235-074LF-B,,Richardson RFPD,SMV1235-074LF-B,141,9000,,USD,0.93000,,,,0.77000,,,0.70000,,,,,,,,
Skyworks Solutions,SKYW-0000459,,Chip One Stop,SKYW-0000459,141,33,,USD,,,,1.34000,1.28000,,,,,,,,,,,
Skyworks Solutions,SMV1235-001-ND,,Digi-Key,SMV1235-001-ND,0,3000,,USD,,,,,,,,,,,0.33800,,,,,
Skyworks Solutions,SMV1235-001,,Component Distributors Inc.,SMV1235-001,0,1,Tape & Reel,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1234-079,,Component Distributors Inc.,SMV1234-079,0,1,Tape & Reel,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1235-011LF,,Verical,SMV1235-011LF,1382,,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,863-1133-2-ND,,Digi-Key,863-1133-2-ND,6000,3000,Tape & Reel,USD,,,,,,,,,,,0.46000,,,,,
Skyworks Solutions,873-SMV1235-011LF,,Mouser,873-SMV1235-011LF,5298,,,USD,1.14000,,,0.77100,0.61900,,,,,,,,,,,
Skyworks Solutions,SMV1235-011LF,,Component Distributors Inc.,SMV1235-011LF,6000,1,Tape & Reel,USD,0.77100,,,,0.61900,,,,,,,,,,,
Skyworks Solutions,863-1133-1-ND,,Digi-Key,863-1133-1-ND,559,1,Cut Tape,USD,0.77000,,,,0.62000,,,0.57000,0.50000,,,,,,,
Skyworks Solutions,863-1133-6-ND,,Digi-Key,863-1133-6-ND,0,1,Custom Reel,USD,0.77000,,,,0.62000,,,0.57000,0.50000,,,,,,,
Skyworks Solutions,SKYW-0000727,,Chip One Stop,SKYW-0000727,3000,3000,,USD,,,,,,,,,,,0.45900,,,,,
Skyworks Solutions,SMV1235-079,,Quest,SMV1235-079,9000,,,USD,1.10000,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1235-079,,Freelance Electronics,SMV1235-079,0,,,USD,0.40000,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1236-001LF,,Component Distributors Inc.,SMV1236-001LF,100,1,Tape & Reel,USD,0.77100,,,,0.61900,,,,,,,,,,,
Skyworks Solutions,SMV1236-001LF,,Avnet Express Asia,SMV1236-001LF,3000,3000,,USD,,,,,,,,,,,0.54000,,,,,
Skyworks Solutions,SMV1235-011,,EDX,SMV1235-011,1642,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1234-004LF,,Verical,SMV1234-004LF,2232,,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,873-SMV1234-004LF,,Mouser,873-SMV1234-004LF,12557,,,USD,0.44000,,,0.40000,0.33800,,,,,,,,,,,
Skyworks Solutions,SMV1234-004LF,,Richardson RFPD,SMV1234-004LF,6000,12000,,USD,,,,,,,,,,,0.31000,,,0.30000,,
Skyworks Solutions,SMV1234-004LF,,Component Distributors Inc.,SMV1234-004LF,540,1,Tape & Reel,USD,0.44400,,,,0.33800,,,,,,,,,,,
Skyworks Solutions,SKYW-0000235,,Chip One Stop,SKYW-0000235,6000,3000,,USD,,,,,,,,,,,0.39300,,,,,
Skyworks Solutions,SMV1234-004LF,,Avnet Express Asia,SMV1234-004LF,3000,3000,,USD,,,,,,,,,,,0.44000,,,,,
Skyworks Solutions,SMV1235-004,,Component Distributors Inc.,SMV1235-004,0,1,Tape & Reel,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1235-079LF,,Verical,SMV1235-079LF,2847,,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,863-1283-6-ND,,Digi-Key,863-1283-6-ND,5635,1,Custom Reel,USD,0.55000,,,,0.43420,,,,,,,,,,,
Skyworks Solutions,863-1283-1-ND,,Digi-Key,863-1283-1-ND,5635,1,Cut Tape,USD,0.55000,,,,0.43420,,,,,,,,,,,
Skyworks Solutions,SMV1235-079LF,,Richardson RFPD,SMV1235-079LF,9000,9000,,USD,,,,,,,,,,,0.38000,,,0.37000,,
Skyworks Solutions,863-1283-2-ND,,Digi-Key,863-1283-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,0.41750,,,,,
Skyworks Solutions,SMV1235-079LF,,Component Distributors Inc.,SMV1235-079LF,2580,1,Tape & Reel,USD,0.54500,,,,0.41500,,,,,,,,,,,
Skyworks Solutions,SKYW-0000240,,Chip One Stop,SKYW-0000240,9000,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1234-079LF,,Verical,SMV1234-079LF,2805,,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,873-SMV1234-079LF,,Mouser,873-SMV1234-079LF,9358,,,USD,0.54000,,,0.49100,0.41500,,,,,,,,,,,
Skyworks Solutions,863-1132-1-ND,,Digi-Key,863-1132-1-ND,7315,1,Cut Tape,USD,0.55000,,,,0.43420,,,,,,,,,,,
Skyworks Solutions,863-1132-6-ND,,Digi-Key,863-1132-6-ND,7315,1,Custom Reel,USD,0.55000,,,,0.43420,,,,,,,,,,,
Skyworks Solutions,863-1132-2-ND,,Digi-Key,863-1132-2-ND,6000,3000,Tape & Reel,USD,,,,,,,,,,,0.41750,,,,,
Skyworks Solutions,SMV1234-079LF,,Component Distributors Inc.,SMV1234-079LF,6175,1,Tape & Reel,USD,0.54500,,,,0.41500,,,,,,,,,,,
Skyworks Solutions,SMV1234-079LF,,Richardson RFPD,SMV1234-079LF,0,9000,,USD,,,,,,,,,,,0.38000,,,0.37000,,
Skyworks Solutions,SKYW-0000464,,Chip One Stop,SKYW-0000464,2805,3000,,USD,,,,,,,,,,,0.48100,,,,,
Skyworks Solutions,SMV1234-011,,Quest,SMV1234-011,1695,,,USD,1.20000,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1234-011,,EDX,SMV1234-011,1237,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1234-011,,Rotakorn,SMV1234-011,1170,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1236-004,,Component Distributors Inc.,SMV1236-004,0,1,Tape & Reel,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1234-011LF,,Verical,SMV1234-011LF,2900,,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1234-011LF,,Component Distributors Inc.,SMV1234-011LF,12175,1,Tape & Reel,USD,0.44400,,,,0.33800,,,,,,,,,,,
Skyworks Solutions,SMV1234-011LF,,Richardson RFPD,SMV1234-011LF,12000,12000,,USD,,,,,,,,,,,0.31000,,,0.30000,,
Skyworks Solutions,863-1131-1-ND,,Digi-Key,863-1131-1-ND,5880,1,Cut Tape,USD,0.44000,,,,0.35360,,,,,,,,,,,
Skyworks Solutions,863-1131-6-ND,,Digi-Key,863-1131-6-ND,5880,1,Custom Reel,USD,0.44000,,,,0.35360,,,,,,,,,,,
Skyworks Solutions,863-1131-2-ND,,Digi-Key,863-1131-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,0.34000,,,,,
Skyworks Solutions,873-SMV1234-011LF,,Mouser,873-SMV1234-011LF,1036,,,USD,0.44000,,,0.40000,0.33800,,,,,,,,,,,
Skyworks Solutions,SKYW-0000357,,Chip One Stop,SKYW-0000357,12000,53,,USD,,,,,0.45800,,,0.42800,0.41800,0.39300,,,,,,
Skyworks Solutions,SMV1234-011LF,,Bristol Electronics,SMV1234-011LF,65,,,USD,0.48750,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1234-011LF,,Quest,SMV1234-011LF,52,,,USD,1.00000,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1235-004LF,,Verical,SMV1235-004LF,8967,,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1235-004LF,,Component Distributors Inc.,SMV1235-004LF,14861,1,Tape & Reel,USD,0.60000,,,,0.40000,,,,,,,,,,,
Skyworks Solutions,SKYW-0000416,,Chip One Stop,SKYW-0000416,8967,49,,USD,,,,0.91800,0.88100,,,0.73400,0.63900,0.63300,,,,,,
Skyworks Solutions,SMV1236-074LF,,Verical,SMV1236-074LF,57000,,,USD,,,,,,,,,,,0.60000,,,,,
Skyworks Solutions,SMV1236-074LF-ND,,Digi-Key,SMV1236-074LF-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.45220,,,,,
Skyworks Solutions,873-SMV1236-074LF,,Mouser,873-SMV1236-074LF,229,,,USD,0.95000,,,0.93000,0.77000,,,,,,,,,,,
Skyworks Solutions,SKYW-0000851,,Chip One Stop,SKYW-0000851,57000,3000,,USD,,,,,,,,,,,0.76900,,,,,
Skyworks Solutions,SMV1236-074LF,,Component Distributors Inc.,SMV1236-074LF,3000,1,Tape & Reel,USD,0.93000,,,,0.77000,,,,,,,,,,,
Skyworks Solutions,SMV1236-074LF,,Freelance Electronics,SMV1236-074LF,0,,,USD,0.30000,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1236-074LF,,Angenic,SMV1236-074LF,2726,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1247-074,,Component Distributors Inc.,SMV1247-074,0,1,Tape & Reel,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1236-074,,Angenic,SMV1236-074,2726,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1245-011LF,,Component Distributors Inc.,SMV1245-011LF,3749,1,Tape & Reel,USD,0.77100,,,,0.61900,,,,,,,,,,,
Skyworks Solutions,SMV1245-011LF,,Avnet Express Asia,SMV1245-011LF,0,15000,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1247-000,,Component Distributors Inc.,SMV1247-000,0,100,Waffle,USD,1.41400,,,,1.07500,,,,,,,,,,,
Skyworks Solutions,SMV1247-000,,Richardson RFPD,SMV1247-000,0,1800,,,,,,,,,,,,,,,,,,
Skyworks Solutions,873-SMV1237-001LF,,Mouser,873-SMV1237-001LF,7273,,,USD,0.54000,,,0.49100,0.41500,,,,,,,,,,,
Skyworks Solutions,SMV1237-001LF,,Component Distributors Inc.,SMV1237-001LF,100,1,Tape & Reel,USD,0.54500,,,,0.41500,,,,,,,,,,,
Skyworks Solutions,SMV1237-001LF-B,,Richardson RFPD,SMV1237-001LF-B,15,9000,,USD,0.55000,,,,0.42000,,,,,,,,,,,
Skyworks Solutions,SMV1237-001LF,,Freedom EMG,SMV1237-001LF,2151,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1247-079,,Quest,SMV1247-079,2441,,,USD,1.20000,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1247-079,,SPEC,SMV1247-079,3000,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1247-079,,4 Star Electronics,SMV1247-079,2879,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1247-079,,Freedom EMG,SMV1247-079,10706,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1247-079,,SIE,SMV1247-079,37,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1236-079,,Component Distributors Inc.,SMV1236-079,0,1,Tape & Reel,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1248-001,,Component Distributors Inc.,SMV1248-001,0,1,Tape & Reel,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1236-079LF,,Verical,SMV1236-079LF,2672,,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,873-SMV1236-079LF,,Mouser,873-SMV1236-079LF,6708,,,USD,0.44000,,,0.40000,0.33800,,,,,,,,,,,
Skyworks Solutions,863-1135-1-ND,,Digi-Key,863-1135-1-ND,0,1,Cut Tape,USD,0.44000,,,,0.35360,,,,,,,,,,,
Skyworks Solutions,863-1135-2-ND,,Digi-Key,863-1135-2-ND,0,12000,Tape & Reel,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,863-1135-6-ND,,Digi-Key,863-1135-6-ND,0,1,Custom Reel,USD,0.44000,,,,0.35360,,,,,,,,,,,
Skyworks Solutions,SMV1236-079LF,,Component Distributors Inc.,SMV1236-079LF,999,1,Tape & Reel,USD,0.44400,,,,0.33800,,,,,,,,,,,
Skyworks Solutions,SMV1236-079LF,,Richardson RFPD,SMV1236-079LF,0,12000,,USD,,,,,,,,,,,0.31000,,,0.30000,,
Skyworks Solutions,SKYW-0000394,,Chip One Stop,SKYW-0000394,2672,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1236-079LF,,Angenic,SMV1236-079LF,2123,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1247-011,,Component Distributors Inc.,SMV1247-011,0,1,Tape & Reel,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1247-011LF,,Verical,SMV1247-011LF,6000,,,USD,,,,,,,,,,,0.50000,,,,,
Skyworks Solutions,SKYW-0000336,,Chip One Stop,SKYW-0000336,6000,3000,,USD,,,,,,,,,,,0.48700,,,,,
Skyworks Solutions,SMV1247-011LF,,Component Distributors Inc.,SMV1247-011LF,100,1,Tape & Reel,USD,0.77100,,,,0.61900,,,,,,,,,,,
Skyworks Solutions,SMV1247-011LF,,Avnet Express Asia,SMV1247-011LF,0,3000,,USD,,,,,,,,,,,0.54000,,,,,
Skyworks Solutions,SMV1248-000,,Richardson RFPD,SMV1248-000,0,1800,,USD,,,,,1.08000,,,,,,,,,,,
Skyworks Solutions,SMV1248-000,,Component Distributors Inc.,SMV1248-000,0,100,Waffle,USD,1.41400,,,,1.07500,,,,,,,,,,,
Skyworks Solutions,SMV1237-001,,Quest,SMV1237-001,1,,,USD,1.65000,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1237-001,,Component Electronics,SMV1237-001,2980,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1247-074LF,,Component Distributors Inc.,SMV1247-074LF,6000,1,Tape & Reel,USD,0.80000,,,,0.64600,,,,,,,,,,,
Skyworks Solutions,SMV1247-074LF-B,,Richardson RFPD,SMV1247-074LF-B,0,9000,,USD,0.80000,,,,0.65000,,,0.60000,,,,,,,,
Skyworks Solutions,SMV1236-004LF,,Verical,SMV1236-004LF,3000,,,USD,,,,,,,,,,,0.40000,,,,,
Skyworks Solutions,SMV1236-004LF,,Component Distributors Inc.,SMV1236-004LF,5400,1,Tape & Reel,USD,0.60000,,,,0.40000,,,,,,,,,,,
Skyworks Solutions,SKYW-0000243,,Chip One Stop,SKYW-0000243,3000,3000,,USD,,,,,,,,,,,0.34400,,,,,
Skyworks Solutions,76R0525,,Newark,76R0525,1164,1,,USD,1.51000,,,,1.36000,,1.22000,1.11000,1.02000,,,,,,,
Skyworks Solutions,SMV1236-011LF,,Verical,SMV1236-011LF,6000,,,USD,,,,,,,,,,,0.50000,,,,,
Skyworks Solutions,863-1134-1-ND,,Digi-Key,863-1134-1-ND,15941,1,Cut Tape,USD,0.55000,,,,0.43420,,,,,,,,,,,
Skyworks Solutions,863-1134-6-ND,,Digi-Key,863-1134-6-ND,15941,1,Custom Reel,USD,0.55000,,,,0.43420,,,,,,,,,,,
Skyworks Solutions,863-1134-2-ND,,Digi-Key,863-1134-2-ND,15000,3000,Tape & Reel,USD,,,,,,,,,,,0.41750,,,,,
Skyworks Solutions,873-SMV1236-011LF,,Mouser,873-SMV1236-011LF,9712,,,USD,0.54000,,,0.49100,0.41500,,,,,,,,,,,
Skyworks Solutions,SMV1236-011LF,,Richardson RFPD,SMV1236-011LF,6000,9000,,USD,,,,,,,,,,,0.38000,,,0.37000,,
Skyworks Solutions,SMV1236-011LF,,Component Distributors Inc.,SMV1236-011LF,1440,1,Tape & Reel,USD,0.54500,,,,0.41500,,,,,,,,,,,
Skyworks Solutions,SKYW-0000342,,Chip One Stop,SKYW-0000342,6000,3000,,USD,,,,,,,,,,,0.48100,,,,,
Skyworks Solutions,1753783,,element14 APAC,1753783,1019,1,Cut Tape,SGD,0.75900,,,,,,,,,,,,,,,
Skyworks Solutions,1753783,,Farnell,1753783,722,1,,GBP,0.61800,0.58700,,,0.55600,,0.48400,0.44300,,,,,,,,
Skyworks Solutions,SMV1236-011LF,,Avnet Express Asia,SMV1236-011LF,0,12000,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1247-079LF,,Verical,SMV1247-079LF,2884,,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1247-079LF,,Component Distributors Inc.,SMV1247-079LF,92980,1,Tape & Reel,USD,0.44400,,,,0.33800,,,,,,,,,,,
Skyworks Solutions,863-1136-1-ND,,Digi-Key,863-1136-1-ND,8147,1,Cut Tape,USD,0.44000,,,,0.35360,,,,,,,,,,,
Skyworks Solutions,863-1136-6-ND,,Digi-Key,863-1136-6-ND,8147,1,Custom Reel,USD,0.44000,,,,0.35360,,,,,,,,,,,
Skyworks Solutions,863-1136-2-ND,,Digi-Key,863-1136-2-ND,6000,3000,Tape & Reel,USD,,,,,,,,,,,0.34000,,,,,
Skyworks Solutions,873-SMV1247-079LF,,Mouser,873-SMV1247-079LF,821,,,USD,0.44000,,,0.40000,0.33800,,,,,,,,,,,
Skyworks Solutions,SMV1247-079LF,,Richardson RFPD,SMV1247-079LF,0,12000,,USD,,,,,,,,,,,0.31000,,,0.30000,,
Skyworks Solutions,SMV1247-079LF,,Avnet Express Asia,SMV1247-079LF,0,15000,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,SKYW-0000248,,Chip One Stop,SKYW-0000248,2884,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1247-079LF,,Quest,SMV1247-079LF,2127,,,USD,1.10000,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1247-079 LF,,Freedom EMG,SMV1247-079 LF,2768,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,76R0527,,Newark,76R0527,1676,1,,USD,1.14000,,,,1.03000,,0.92600,0.84100,0.77500,,,,,,,
Skyworks Solutions,873-SMV1249-079LF,,Mouser,873-SMV1249-079LF,13785,,,USD,0.44000,,,0.40000,0.33800,,,,,,,,,,,
Skyworks Solutions,863-1137-1-ND,,Digi-Key,863-1137-1-ND,5284,1,Cut Tape,USD,0.44000,,,,0.35360,,,,,,,,,,,
Skyworks Solutions,863-1137-6-ND,,Digi-Key,863-1137-6-ND,5284,1,Custom Reel,USD,0.44000,,,,0.35360,,,,,,,,,,,
Skyworks Solutions,863-1137-2-ND,,Digi-Key,863-1137-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,0.34000,,,,,
Skyworks Solutions,SMV1249-079LF,,Component Distributors Inc.,SMV1249-079LF,100,1,Tape & Reel,USD,0.44400,,,,0.33800,,,,,,,,,,,
Skyworks Solutions,SMV1249-079LF-B,,Richardson RFPD,SMV1249-079LF-B,0,12000,,USD,0.44000,,,,0.34000,,,,,,,,,,,
Skyworks Solutions,1753785RL,,Farnell,1753785RL,2835,1,,GBP,0.47400,0.42200,,,0.38100,,0.30900,0.30700,,,,,,,,
Skyworks Solutions,1753785,,element14 APAC,1753785,1584,1,Cut Tape,SGD,0.90000,,,,0.60000,,,0.58500,0.52300,,,,,,,
Skyworks Solutions,SMV1251-079,,Freelance Electronics,SMV1251-079,0,,,USD,0.40000,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1251-079,,LittleDiode,SMV1251-079,0,,,,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1251-011LF,,Verical,SMV1251-011LF,2750,,,USD,,,,,,,,,,,,,,,,
Skyworks Solutions,SMV1251-011LF,,Richardson RFPD,SMV1251-011LF,9000,9000,,USD,,,,,,,,,,,0.38000,,,0.37000,,
